product_id,marketplace_id,product_title,product_price,list_price,manufacturer,upc,model_name,product_dimensions,product_weight,customer_ratings,average_rating,listing_url,image_url,seller_info_url,seller_name,business_name,business_address,zip_code,country
B0CCPF4Q5K,2,HUDA BEAUTY #BombBrows Microshade Brow Pencil Neutral Blonde,$29.94,$29.94,-,2431021,-,7 x 5 x 2 inches, 1 Pounds,-,-,https://www.amazon.com/BEAUTY-BombBrows-Microshade-Pencil-Neutral/dp/B0CCPF4Q5K/ref=sr_1_90?crid=PVQZBDT10TT2&keywords=huda+beauty&qid=1699042358&sprefix=%2Caps%2C135&sr=8-90,https://m.media-amazon.com/images/I/31H622DL3pL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3GFV4IDEE4348&asin=B0CCPF4Q5K&ref_=dp_merchant_link&isAmazonFulfilled=1,BG USA INC,BG USA INC,271 Oakwood Ave - Cedarhurst - NY,11516,US
B0C9MLCBYS,2,"NewBang Color Changing Blush Stick for Cheeks Makeup,Clear Blush PH Temperature Changing Pink Cream Blusher Magic Waterproof Face Stick Multi-Use Lips and Cheek Tint,Matte Finish Natural Lightweight",$7.99,$7.99,-,-,-,4.17 x 1.26 x 1.18 inches, 1.45 Ounces,19 ratings,4.4 out of 5 stars,https://www.amazon.com/NewBang-Temperature-Waterproof-Multi-Use-Lightweight/dp/B0C9MLCBYS/ref=sr_1_91?crid=PVQZBDT10TT2&keywords=huda+beauty&qid=1699042358&sprefix=%2Caps%2C135&sr=8-91,https://m.media-amazon.com/images/I/61Sp6WqABFL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2SAHAXOIH4Z9X&asin=B0C9MLCBYS&ref_=dp_merchant_link&isAmazonFulfilled=1,Newbang,guangzhouxinbangwangluokejiyouxiangongsi,均禾街石马夏花一路597号三楼之219房 - 广州市 - 白云区 - 广东省,510400,CN
B0173H85KO,2,BS-MALL Makeup Brush Set 11Pcs Bamboo Synthetic Kabuki Brush Set Foundation Powder Blending Concealer Eye shadows Blush Cosmetics Brushes with Organizer Bag & Makeup Sponge,$9.99,$9.99,BS-MALL,SG_B0173H85KO_IN,-,Item Dimensions LxWxH,-,"15,898 ratings",4.6 out of 5 stars,https://www.amazon.com/BS-MALL-Synthetic-Cosmetics-Foundation-11pcsbamboo/dp/B0173H85KO/ref=sr_1_92?crid=PVQZBDT10TT2&keywords=huda+beauty&qid=1699042358&sprefix=%2Caps%2C135&sr=8-92,https://m.media-amazon.com/images/I/71ZYlISsDiL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A26XQ45ZJKZ7YW&asin=B0173H85KO&ref_=dp_merchant_link&isAmazonFulfilled=1,BS-MALL Direct,LIN SISI,桂城街道桂城街道海六路灯湖华府6座1栋 - 703 - 佛山市 - 广东,528200,CN
B000FBNYSY,2,Benefit Cosmetics Hoola Bronzing Powder 0.28 Ounces,$31.99,$31.99,Benefit Cosmetics,6.02004E+11,-,1.57 x 1.97 x 1.57 inches, 0.28 Ounces,"2,911 ratings",4.6 out of 5 stars,https://www.amazon.com/Benefit-Cosmetics-Bronzing-Powder-Ounces/dp/B000FBNYSY/ref=sr_1_93?crid=PVQZBDT10TT2&keywords=huda+beauty&qid=1699042358&sprefix=%2Caps%2C135&sr=8-93,https://m.media-amazon.com/images/I/712wVfI3IAL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AHXPWG1HAXF41&asin=B000FBNYSY&ref_=dp_merchant_link&isAmazonFulfilled=1,Ozroad,Ozro,1397 East 35th Street - Brooklyn - New York,11234,US
B01IW02HX2,-,"NYX PROFESSIONAL MAKEUP Ultimate Shadow Palette, Eyeshadow Palette - Warm Neutrals",-,-,NYX,USP03,-,Item Dimensions LxWxH,-,"35,231 ratings",4.6 out of 5 stars,https://www.amazon.com/NYX-PROFESSIONAL-MAKEUP-Ultimate-Eyeshadow/dp/B01IW02HX2/ref=sr_1_94?crid=PVQZBDT10TT2&keywords=huda+beauty&qid=1699042358&sprefix=%2Caps%2C135&sr=8-94,https://m.media-amazon.com/images/I/61SWjLCijsL._AC_UL320_.jpg,-,-,-,-,-,-
B083QNQQP9,2,"BestLand 6Pcs Matte Liquid Lipstick Makeup Set, Matte liquid Long-Lasting Wear Non-Stick Cup Not Fade Waterproof Lip Gloss (Set A)",$9.99,$11.88,BestLand,54546,-,5.59 x 5.35 x 0.67 inches, 5.29 Ounces,"39,099 ratings",3.9 out of 5 stars,https://www.amazon.com/Liquid-Lipstick-Long-Lasting-Non-Stick-Waterproof/dp/B083QNQQP9/ref=sr_1_95?crid=PVQZBDT10TT2&keywords=huda+beauty&qid=1699042358&sprefix=%2Caps%2C135&sr=8-95,https://m.media-amazon.com/images/I/61YVyDv6rbL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1QTNGXSCYMMA3&asin=B083QNQQP9&ref_=dp_merchant_link&isAmazonFulfilled=1,BEAUTY GLAZED,shenzhenshifenglidahuazhuangyongjuyouxiangongsi,南山街道学府社区南山大道2008跃华园大厦4F - 深圳市 - 南山区 - 广东,518000,CN
B0772RDRNK,2,HUDA BEAUTY #FauxFilter Foundation - Cinnamon 440G,$59.99,$59.99,No,-,-,4.49 x 1.54 x 1.54 inches, 4.59 Ounces,6 ratings,4.8 out of 5 stars,https://www.amazon.com/HUDA-BEAUTY-FauxFilter-Foundation-Cinnamon/dp/B0772RDRNK/ref=sr_1_96?crid=PVQZBDT10TT2&keywords=huda+beauty&qid=1699042358&sprefix=%2Caps%2C135&sr=8-96,https://m.media-amazon.com/images/I/61a2s9zhVIL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3M796CGR6ZQW7&asin=B0772RDRNK&ref_=dp_merchant_link&isAmazonFulfilled=1,dawang store,nantongouyuedianzishangwuyouxiangongsi,秦灶街道 - 江海佳苑6幢601 - 南通市 - 港闸区 - 江苏省,226000,CN
B0CDCPNVDK,2,Huda Beauty Lip Blush Creamy Lip & Cheek Stain - Coral Kiss,$55.50,$55.50,Huda Beauty,DFGHJ781,-,5 x 4 x 2 inches, 8 Ounces,-,-,https://www.amazon.com/Huda-Beauty-Blush-Creamy-Cheek/dp/B0CDCPNVDK/ref=sr_1_97?crid=PVQZBDT10TT2&keywords=huda+beauty&qid=1699042358&sprefix=%2Caps%2C135&sr=8-97,https://m.media-amazon.com/images/I/31lJgm9Hq7L._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2XI3V8EOJ68HU&asin=B0CDCPNVDK&ref_=dp_merchant_link&isAmazonFulfilled=1,scxmart,Guang zhou shuai chu shang mao you xian gong si,狮岭镇新扬村御山一街10号802房 - 广州 - 花都区 - 广东,510800,CN
B088QQZQ42,2,"Juvia's Place Marigold, Honey, Deep Merlot Eyeshadow Palette - Professional Eye Makeup, Pigmented Eyeshadow Palette, Makeup Palette for Eye Color & Shine, Pressed Eyeshadow Cosmetics, Shades of 9",$11.15,$11.15,Juvia's Place,-,-,9.21 x 7.05 x 1.61 inches, 6 Ounces,"1,903 ratings",4.7 out of 5 stars,https://www.amazon.com/Juvias-Place-Bundle-Nomads-Taupes/dp/B088QQZQ42/ref=sr_1_98?crid=PVQZBDT10TT2&keywords=huda+beauty&qid=1699042358&sprefix=%2Caps%2C135&sr=8-98,https://m.media-amazon.com/images/I/81HHb40Oj-L._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2C4FFRACQWAO5&asin=B088QQZQ42&ref_=dp_merchant_link&isAmazonFulfilled=1,PDJ Distributors,PDJ DISTRIBUTORS LLC,469 Avila Pl - Howey In The Hills - FL,34737-4337,US
B09VL3J1YY,2,"2 in 1 eyeshadow stick and Sponge Makeup Brush, Smooth Cream Shimmer Shadow Pencil Long Lasting Waterproof Eye Shadow Highlighter, Hypoallergenic Highlighter Multi-Dimensional eyes Look",$7.98,$7.98,MiaSarah,-,-,Item Dimensions LxWxH,-,490 ratings,3.8 out of 5 stars,https://www.amazon.com/Eyeshadow-Waterproof-Highlighter-Hypoallergenic-Multi-Dimensional/dp/B09VL3J1YY/ref=sr_1_99?crid=PVQZBDT10TT2&keywords=huda+beauty&qid=1699042358&sprefix=%2Caps%2C135&sr=8-99,https://m.media-amazon.com/images/I/61uq2VTt4vL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A25958RKRW4NX3&asin=B09VL3J1YY&ref_=dp_merchant_link&isAmazonFulfilled=1,Amasoncom,Chanying Lin,新桥街道万丰社区 - 背峰83号801 - 深圳市 - 宝安区 - 广东省,518000,CN
B01EIKCZUU,-,"stila Stay All Day® Liquid Lipstick, 0.10 fl. oz.",-,-,stila,S791160001,-,4.92 x 0.59 x 0.67 inches, 0.88 Ounces,475 ratings,4.2 out of 5 stars,https://www.amazon.com/stila-stay-liquid-lipstick-baci/dp/B01EIKCZUU/ref=sr_1_100?crid=PVQZBDT10TT2&keywords=huda+beauty&qid=1699042358&sprefix=%2Caps%2C135&sr=8-100,https://m.media-amazon.com/images/I/61ABwmWk+yL._AC_UL320_.jpg,-,-,-,-,-,-
B08GSTPT8Y,2,"AOA Studio Collection makeup Sponge Set Latex Free and High-definition Set of 6 makeup Wonder blender For Powder Cream and Liquid, Super Soft Wonder Beauty Cosmetic",$9.95,$12.99,AOA Beauty Inc.,-,-,8.94 x 5.71 x 1.65 inches, 1.76 Ounces,"14,102 ratings",4.7 out of 5 stars,https://www.amazon.com/AOA-Collection-Blender-High-definition-Cosmetic/dp/B08GSTPT8Y/ref=sr_1_101?crid=PVQZBDT10TT2&keywords=huda+beauty&qid=1699042358&sprefix=%2Caps%2C135&sr=8-101,https://m.media-amazon.com/images/I/61NvTGruLoL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=ATGETCXAS6DNH&asin=B08GSTPT8Y&ref_=dp_merchant_link&isAmazonFulfilled=1,Baik Brands,Baik Brands Inc,10155 Technology Blvd E - DALLAS - TX,75220,US
B07PYKGQW3,-,HUDA BEAUTY Power Bullet Matte Lipstick Interview,-,-,HUDA BEAUTY,2198547,-,5.75 x 2.32 x 1.77 inches, 1.28 Ounces,57 ratings,4.1 out of 5 stars,https://www.amazon.com/Huda-Beauty-Bullet-Lipstick-Interview/dp/B07PYKGQW3/ref=sr_1_102?crid=PVQZBDT10TT2&keywords=huda+beauty&qid=1699042358&sprefix=%2Caps%2C135&sr=8-102,https://m.media-amazon.com/images/I/518cXZcMh6L._AC_UL320_.jpg,-,-,-,-,-,-
B08NDYQ1PC,2,UCANBE EXOTIC FLAVORS Neon Eyeshadow Makeup Palette - 48 Colorful High Pigmented - Rainbow Matte Shimmer Glitter Eye Shadow Make Up Pallet Gift Set,$13.99,$19.99,UCANBE,STUB069,-,Item Dimensions LxWxH,-,"5,646 ratings",4.7 out of 5 stars,https://www.amazon.com/UCANBE-UCANBE-EXOTIC-FLAVORS-Neon-Eyeshadow-Makeup-Palette-48-Colorful-High-Pigmented-Rainbow-Matte-Shimmer-Glitter-Eye-Shadow-Make-Up-Pallet-Gift-Set/dp/B08NDYQ1PC/ref=sr_1_103?crid=PVQZBDT10TT2&keywords=huda+beauty&qid=1699042358&sprefix=%2Caps%2C135&sr=8-103,https://m.media-amazon.com/images/I/71dm6q1yvnL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2CN5WGM9C5TKQ&asin=B08NDYQ1PC&ref_=dp_merchant_link&isAmazonFulfilled=1,Idle Pleasure,foshanshixianqingoujizhubaoyouxiangongsi,chanchengqu jihuasanlu 61hao - zhuoyuanguangchang 719shi zhier - foshanshi - guangdongsheng,528000,CN
B074PTZCNX,-,"L’Oréal Paris Makeup True Match Lumi Glotion, Natural Glow Enhancer, Illuminator Highlighter Skin Tint, for an All Day Radiant Glow, Medium, 1.35 Ounces",-,-,L'Oreal Paris,SG_B074PTZCNX_US,-,1.22 x 1.22 x 5.2 inches, 1.78 Ounces,"30,291 ratings",4.6 out of 5 stars,https://www.amazon.com/Paris-Makeup-True-Natural-Glow-Illuminator-Highlighter-Day-Radiant-Glow/dp/B074PTZCNX/ref=sr_1_104?crid=PVQZBDT10TT2&keywords=huda+beauty&qid=1699042358&sprefix=%2Caps%2C135&sr=8-104,https://m.media-amazon.com/images/I/711BkLez67L._AC_UL320_.jpg,-,-,-,-,-,-
B095XFD2GD,-,HUDA BEAUTY Lip Contour 2.0 Automatic Matte Lip Pencil Pinky Brown,-,-,-,2431104,-,6.46 x 1.3 x 0.75 inches, 0.32 Ounces,3 ratings,4.2 out of 5 stars,https://www.amazon.com/Huda-Beauty-Contour-Automatic-Pencil/dp/B095XFD2GD/ref=sr_1_105?crid=PVQZBDT10TT2&keywords=huda+beauty&qid=1699042358&sprefix=%2Caps%2C135&sr=8-105,https://m.media-amazon.com/images/I/41QmCMI-YFL._AC_UL320_.jpg,-,-,-,-,-,-
B08P4R5PXN,2,COOSA Waterproof Eye Liner and Shadow Pencil Set 20 Colors Natural Matte Long Lasting Easy Apply Colored Retractable Makeup Liners for Women,$14.99,$14.99,Coosa beauty,-,-,6.46 x 4.96 x 0.47 inches, 0.2 Ounces,"2,613 ratings",4.1 out of 5 stars,https://www.amazon.com/COOSA-Waterproof-Eyeliners-Eyeliner-Retractable/dp/B08P4R5PXN/ref=sr_1_106?crid=PVQZBDT10TT2&keywords=huda+beauty&qid=1699042358&sprefix=%2Caps%2C135&sr=8-106,https://m.media-amazon.com/images/I/71Yf1e6XN-L._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1PESZG2FVNJ1C&asin=B08P4R5PXN&ref_=dp_merchant_link&isAmazonFulfilled=1,Coosa Beauty,Guangzhou Huqidun Fazhipin You Xian Gong si,东环街番禺大道北900号番山超能创业园1号楼603 - 广州市 - 番禺区 - 广东省,510000,CN
B09J5BNQ41,2,HUDA BEAUTY GloWish Lightweight Blurring Pressed Powder 02 Fair-Light,$33.00,$33.00,Huda Beauty,2474567,-,4.25 x 3.78 x 0.94 inches, 2.29 Ounces,-,-,https://www.amazon.com/Beauty-GloWish-Luminous-Pressed-Powder/dp/B09J5BNQ41/ref=sr_1_107?crid=PVQZBDT10TT2&keywords=huda+beauty&qid=1699042358&sprefix=%2Caps%2C135&sr=8-107,https://m.media-amazon.com/images/I/31L-nTniY0L._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1YFHRUANDFJWO&asin=B09J5BNQ41&ref_=dp_merchant_link&isAmazonFulfilled=1,Kasa Style,DSO ENTERPRISES LLC,1335 Bennett Dr Unit 165 - Longwood - FL,32750,US
